record_id,source,year,country,funder,amount,currency,amount_eur,title,rule_category,llm_category,llm_confidence,llm_quote,url
cordis:680040,cordis,2016,HU,European Commission,1202500,EUR,1202500.0,Cognitive Ageing in Dogs,fundamental_aging,fundamental_aging,0.9,understand the causal factors contributing to the cognitive decline during senescence,https://cordis.europa.eu/project/id/680040
cordis:680102,cordis,2016,UK,European Commission,1493062,EUR,1493062.0,Diplomatic Face-Work - between confidential negotiations and public display,ambiguous,ambiguous,0.9,Diplomatic Face-Work - between confidential negotiations and public display,https://cordis.europa.eu/project/id/680102
cordis:681885,cordis,2016,AT,European Commission,1993606.25,EUR,1993606.25,Scattering and tapping on soft-hard-open nuts,ambiguous,ambiguous,0.9,Seeds enclosed in maternal tissue are an important evolutionary plant development,https://cordis.europa.eu/project/id/681885
cordis:681895,cordis,2017,SE,European Commission,1968750,EUR,1968750.0,Fundamental and Applied Science on Molecular Redox-Catalysts of Energy Relevance in Metal-Organic Frameworks,ambiguous,ambiguous,0.95,Fundamental and Applied Science on Molecular Redox-Catalysts of Energy Relevance in Metal-Organic Frameworks,https://cordis.europa.eu/project/id/681895
cordis:682256,cordis,2016,CH,European Commission,2000000,EUR,2000000.0,Mechanisms and functional significance of diffusion barriers  for asymmetric segregation of age in neural stem cells,fundamental_aging,fundamental_aging,0.95,"retain aging or senescence factors within the stem cell, generating a mechanism for how age is asymmetrically distributed",https://cordis.europa.eu/project/id/682256
cordis:683136,cordis,2016,CH,European Commission,2000000,EUR,2000000.0,Dual targeting of senescence and tumor immunity for cancer therapy,fundamental_aging,age_related_disease,0.82,develop novel treatment modalities that combine pro-senescence compounds with immunotherapy,https://cordis.europa.eu/project/id/683136
cordis:683435,cordis,2015,AT,European Commission,50000,EUR,50000.0,OsteomiR-Test – An In-Vitro Test for the Diagnosis of Osteoporosis and associated Fracture Risk,age_related_disease,age_related_disease,0.95,OsteomiR-Test – An In-Vitro Test for the Diagnosis of Osteoporosis and associated Fracture Risk,https://cordis.europa.eu/project/id/683435
cordis:685445,cordis,2016,ES,European Commission,7610745,EUR,7610745.0,Long Lasting Reinforced Concrete for Energy Infrastructure under Severe Operating Conditions,ambiguous,ambiguous,0.95,Long Lasting Reinforced Concrete for Energy Infrastructure under Severe Operating Conditions,https://cordis.europa.eu/project/id/685445
cordis:685909,cordis,2015,DE,European Commission,3265920.75,EUR,3265920.75,SKin Healthcare by Innovative NanoCAPsuleS,ambiguous,ambiguous,0.72,"Creams with triggered nanocapsules containing the cocktail, to improve the anti-ageing effect on the end-users skin",https://cordis.europa.eu/project/id/685909
cordis:686008,cordis,2016,BE,European Commission,9291722.75,EUR,9291722.75,Raising the Lifetime of Functional Materials for Concentrated Solar Power Technology,ambiguous,ambiguous,0.9,Raising the Lifetime of Functional Materials for Concentrated Solar Power Technology,https://cordis.europa.eu/project/id/686008
cordis:690140,cordis,2016,FR,European Commission,3820896.25,EUR,3820896.25,Sensing and predictive treatment of frailty and associated co-morbidities using advanced personalized patient models and advanced interventions,age_related_disease,age_related_disease,0.92,Frailty is a biological syndrome of decreased reserve and resistance to stressors,https://cordis.europa.eu/project/id/690140
cordis:690732,cordis,2016,SE,European Commission,2873078.75,EUR,2873078.75,Action Plan for the future of Mobility in Europe,ambiguous,ambiguous,0.93,Action Plan for the future of Mobility in Europe,https://cordis.europa.eu/project/id/690732
cordis:690944,cordis,2015,NO,European Commission,360000,EUR,360000.0,Ocean Medicines,age_related_disease,age_related_disease,0.68,develop lead compounds from marine microorganisms having anticancer or anti-infective effects,https://cordis.europa.eu/project/id/690944
cordis:691154,cordis,2016,UK,European Commission,1008000,EUR,1008000.0,Spatial-temporal information processing for collision detection in dynamic environments,ambiguous,ambiguous,0.9,bio-inspired solution for collision detection in dynamic environments,https://cordis.europa.eu/project/id/691154
cordis:691158,cordis,2016,DE,European Commission,1224000,EUR,1224000.0,Novel natural products for healthy ageing from Mediterranean diet and food plants of other global sources,ambiguous,intervention,0.78,discovery of active agents of food plants from Mediterranean diet and other global sources to promote healthy ageing,https://cordis.europa.eu/project/id/691158
cordis:692058,cordis,2016,DE,European Commission,1000000,EUR,1000000.0,Network for sOcial compuTing REsearch (NOTRE),ambiguous,ambiguous,0.98,Network for sOcial compuTing REsearch (NOTRE),https://cordis.europa.eu/project/id/692058
cordis:692293,cordis,2016,LV,European Commission,999475,EUR,999475.0,TWINNING ON DNA-BASED CANCER VACCINES,age_related_disease,age_related_disease,0.95,application to immunotherapy of cancer,https://cordis.europa.eu/project/id/692293
cordis:693045,cordis,2016,FI,European Commission,2044364,EUR,2044364.0,ACTIVE AGEING – RESILIENCE AND EXTERNAL SUPPORT AS MODIFIERS OF THE DISABLEMENT OUTCOME,ambiguous,care,0.68,"To develop a multicomponent sustainable intervention aiming to promote active ageing (methods: counselling, information technology, help from volunteers);",https://cordis.europa.eu/project/id/693045
cordis:693436,cordis,2016,IL,European Commission,150000,EUR,150000.0,Effective Multidrug Cocktails for Cancer,age_related_disease,age_related_disease,0.93,Effective Multidrug Cocktails for Cancer,https://cordis.europa.eu/project/id/693436
cordis:693609,cordis,2016,CN,European Commission,2498996.25,EUR,2498996.25,Reconsidering European Contributions to Global Justice,ambiguous,ambiguous,0.92,"GLOBUS critically assesses the EU’s impact on justice in a global system characterised by uncertainty, risk and ambiguity.",https://cordis.europa.eu/project/id/693609
cordis:694455,cordis,2016,DE,European Commission,2500000,EUR,2500000.0,Blood Vessel Development and Homeostasis: Identification and Functional Analysis of Genetic Modifiers,age_related_disease,ambiguous,0.55,An imbalance in angiogenesis contributes to the pathogenesis of numerous disease states,https://cordis.europa.eu/project/id/694455
cordis:694679,cordis,2016,BE,European Commission,2494500,EUR,2494500.0,Novel diagnostic and therapeutic approach to inflammatory bowel disease based on functional characterization of patients: the CrUCCial index,ambiguous,ambiguous,0.62,Novel diagnostic and therapeutic approach to inflammatory bowel disease based on functional characterization of patients,https://cordis.europa.eu/project/id/694679
cordis:694717,cordis,2016,FR,European Commission,2500000,EUR,2500000.0,"Bile acid, immune-metabolism, lipid and glucose homeostasis",age_related_disease,age_related_disease,0.82,"The role of chronic inflammation in obesity, metabolic and cardiovascular diseases is increasingly recognized.",https://cordis.europa.eu/project/id/694717
cordis:695190,cordis,2017,EL,European Commission,2254109,EUR,2254109.0,MacroAutophagy and Necrotic Neurodegeneration in Ageing,intervention,fundamental_aging,0.86,"dissect the molecular underpinnings of neuron vulnerability to necrosis during ageing, focusing on cargo-specific macroautophagy",https://cordis.europa.eu/project/id/695190
cordis:695566,cordis,2017,ES,European Commission,2499500,EUR,2499500.0,Novel therapeutic strategies to treat pancreatic and lung cancer,fundamental_aging,age_related_disease,0.96,Novel therapeutic strategies to treat pancreatic and lung cancer,https://cordis.europa.eu/project/id/695566
cordis:695614,cordis,2016,DE,European Commission,2425000,EUR,2425000.0,Power to the People. Verified.,ambiguous,ambiguous,0.97,longevity of an embedded battery,https://cordis.europa.eu/project/id/695614
cordis:701949,cordis,2017,CH,European Commission,187419.6,EUR,187419.6,"Experimental Evolution of Aging: the genetic link between lifespan, nutrient sensing and fat metabolism",ambiguous,fundamental_aging,0.98,"Experimental Evolution of Aging: the genetic link between lifespan, nutrient sensing and fat metabolism",https://cordis.europa.eu/project/id/701949
cordis:702784,cordis,2017,BE,European Commission,172800,EUR,172800.0,Addressing Neural Declines to Promote Healthy Ageing,ambiguous,fundamental_aging,0.72,"cognitive function and movement control, both of which decline in healthy ageing",https://cordis.europa.eu/project/id/702784
cordis:703376,cordis,2016,UK,European Commission,195454.8,EUR,195454.8,Harnessing the power of bioinformatic analysis to improve genetic selection for fertility in dairy cows,ambiguous,ambiguous,0.95,"Infertility remains the major reason for culling, decreasing longevity and reducing production efficiency.",https://cordis.europa.eu/project/id/703376
cordis:706072,cordis,2017,DE,European Commission,171460.8,EUR,171460.8,Nanoscale Effects within Biological Membranes caused by Radiation,ambiguous,ambiguous,0.78,"Membrane molecules have also attracted, due to their robustness and longevity, strong interest from planetary and space scientists as potential biomarkers",https://cordis.europa.eu/project/id/706072
cordis:707300,cordis,2016,DK,European Commission,200194.8,EUR,200194.8,"Age-associated signatures in the composition and pro-inflammatory status of the gut microbiome in humans and mice, and the impact of a periodic fasting intervention to promote healthy aging",age_related_disease,intervention,0.7,the impact of a periodic fasting intervention to promote healthy aging,https://cordis.europa.eu/project/id/707300
cordis:709015,cordis,2016,EL,European Commission,164653.2,EUR,164653.2,Identification of insulin signalling factors that delay age-related memory impairment,ambiguous,fundamental_aging,0.83,Elucidation of the biological mechanisms that govern ageing can facilitate the discovery of evolutionarily conserved factors,https://cordis.europa.eu/project/id/709015
cordis:713279,cordis,2016,IE,European Commission,4602000,EUR,4602000.0,Collaborative Research Fellowships for a Responsive and Innovative Europe,ambiguous,ambiguous,0.86,Proposals will be invited from all disciplines that speak to the overarching theme of global sustainable development,https://cordis.europa.eu/project/id/713279
cordis:713660,cordis,2016,NL,European Commission,1674240,EUR,1674240.0,Protecting patients with enhanced susceptibility to infections,ambiguous,ambiguous,0.75,protecting patients with enhanced susceptibility to infections,https://cordis.europa.eu/project/id/713660
cordis:713691,cordis,2016,PT,European Commission,145500,EUR,145500.0,Drug Repurposing for Malaria Chemoprotection,ambiguous,ambiguous,0.92,Drug Repurposing for Malaria Chemoprotection,https://cordis.europa.eu/project/id/713691
cordis:713714,cordis,2016,IT,European Commission,941760,EUR,941760.0,Food quality and food innovative strategies to prevent reproductive and eating disorders,ambiguous,ambiguous,0.8,Food quality and food innovative strategies to prevent reproductive and eating disorders,https://cordis.europa.eu/project/id/713714
cordis:714916,cordis,2017,BE,European Commission,1499250,EUR,1499250.0,What makes leaves fall in autumn? A new process description for the timing of leaf senescence in temperate and boreal trees,fundamental_aging,ambiguous,0.95,"Leaf fall is the last stage of leaf senescence, a process which allows trees to recover leaf nutrients.",https://cordis.europa.eu/project/id/714916
cordis:715322,cordis,2017,ES,European Commission,1498625,EUR,1498625.0,Endolysosomal-mitochondria crosstalk in cell and organism homeostasis,fundamental_aging,ambiguous,0.7,mitochondrial dysfunction in certain tissues may account for systemic effects on the rest of the organism,https://cordis.europa.eu/project/id/715322
cordis:715593,cordis,2017,PT,European Commission,1478249,EUR,1478249.0,"Crossed Memories, Politics of Silence: The Colonial-Liberation Wars in Postcolonial Times",ambiguous,ambiguous,0.6,"Colonial-Liberation Wars generate plural memories, conflicting evocations and persisting amnesias.",https://cordis.europa.eu/project/id/715593
cordis:716323,cordis,2017,DE,European Commission,1479105,EUR,1479105.0,Lifespan Inequalities: Why the age-at-death distribution varies between countries and socioeconomic groups,ambiguous,ambiguous,0.7,Lifespan Inequalities: Why the age-at-death distribution varies between countries and socioeconomic groups,https://cordis.europa.eu/project/id/716323
cordis:717191,cordis,2016,UK,European Commission,344046.25,EUR,344046.25,Optimisation of an on-board adsorbent/catalyst unit for aviation fuel thermal stability improvement,ambiguous,ambiguous,0.95,Optimisation of an on-board adsorbent/catalyst unit for aviation fuel thermal stability improvement,https://cordis.europa.eu/project/id/717191
cordis:718569,cordis,2016,SI,European Commission,50000,EUR,50000.0,"Go Fresh - Fresh and Quick Prepared, Healthy and Affordable Meal Solution",ambiguous,ambiguous,0.78,Protein diet has been recognized as one possible answer to this request due to its several positive effects on health ... and anti-aging effects,https://cordis.europa.eu/project/id/718569
cordis:721358,cordis,2017,NL,European Commission,2539859.76,EUR,2539859.76,European Network on Anti-Cancer Immuno-Therapy Improvement by modification of CAR and TCR Interactions and Nanoscale Geometry,age_related_disease,age_related_disease,0.95,improve T cell mediated anti-cancer immuno-therapy by the identification and development of new cancer-specific immune receptors,https://cordis.europa.eu/project/id/721358
cordis:721484,cordis,2017,DK,European Commission,3931378.2,EUR,3931378.2,An integrated mulTidisciplinary appRoach towards a new generAtIon of aNtibiotics: Targeting function and cross-talk of bacterial Envelope proTein machineries,ambiguous,ambiguous,0.82,An integrated mulTidisciplinary appRoach towards a new generAtIon of aNtibiotics: Targeting function and cross-talk of bacterial Envelope proTein machineries,https://cordis.europa.eu/project/id/721484
cordis:722619,cordis,2017,CZ,European Commission,3202195.68,EUR,3202195.68,Bioenergetic Remodeling in the Pathophysiology and Treatment of Non-Alcoholic Fatty Liver Disease,age_related_disease,age_related_disease,0.65,Bioenergetic Remodeling in the Pathophysiology and Treatment of Non-Alcoholic Fatty Liver Disease,https://cordis.europa.eu/project/id/722619
cordis:723441,cordis,2016,DE,European Commission,4982505,EUR,4982505.0,Innovative multi-functional Vacuum-Insulation-Panels (VIPs) for use in the building sector,ambiguous,ambiguous,0.9,Innovative multi-functional Vacuum-Insulation-Panels (VIPs) for use in the building sector,https://cordis.europa.eu/project/id/723441
cordis:723868,cordis,2016,NL,European Commission,5201843.13,EUR,5201843.13,Development of innovative lightweight and highly insulating energy efficient components and associated enabling materials for cost-effective retrofitting and new construction of curtain wall facades,ambiguous,ambiguous,0.95,Development of innovative lightweight and highly insulating energy efficient components and associated enabling materials for cost-effective retrofitting,https://cordis.europa.eu/project/id/723868
cordis:724909,cordis,2017,UK,European Commission,2000000,EUR,2000000.0,Getting to the root of ageing: somatic decay as a cost of germline maintenance,fundamental_aging,fundamental_aging,0.95,The trade-off between survival and reproduction lies at the core of the evolutionary theory of ageing.,https://cordis.europa.eu/project/id/724909
cordis:725149,cordis,2017,FR,European Commission,1999740,EUR,1999740.0,Extra-gonadal roles of Anti-Müllerian Hormone in the aetiology of polycystic ovary syndrome: the domino effect to reproductive neuroendocrine dysfunctions,ambiguous,ambiguous,0.9,polycystic ovary syndrome (PCOS) is the most common form of female infertility with a prevalence of up to 10%,https://cordis.europa.eu/project/id/725149
cordis:725151,cordis,2016,SE,European Commission,2136357.5,EUR,2136357.5,Clinical validation and commercialization of innovative immunostimulating Interstitial Laser Thermotherapy,age_related_disease,age_related_disease,0.95,The INTHER project will bring the groundbreaking immunostimulating Interstitial Laser Thermotherapy (imILTCLS) to the market and clinical practice.,https://cordis.europa.eu/project/id/725151
cordis:726318,cordis,2017,UK,European Commission,1957573.75,EUR,1957573.75,A study of the roles of the immune and inflammatory systems in hypertension.,age_related_disease,age_related_disease,0.95,"Hypertension is a common disease impacting 1 billion people worldwide, which leads to catastrophic cardiovascular complications.",https://cordis.europa.eu/project/id/726318
cordis:727218,cordis,2017,IL,European Commission,150000,EUR,150000.0,Elimination of Senescent Cells Approach for treatment of COPD,age_related_disease,age_related_disease,0.8,Elimination of Senescent Cells Approach for treatment of COPD,https://cordis.europa.eu/project/id/727218
cordis:728915,cordis,2016,IL,European Commission,50000,EUR,50000.0,"JEM: The world safest subcutaneous, enclosed, biocompatible implantable device, attached directly to a AV fistula or graft or vein, for chronic disease patients in need of repetitive vascular access",ambiguous,ambiguous,0.85,"subcutaneous, enclosed, biocompatible implantable device, attached directly to a AV fistula or graft or vein, for chronic disease patients in need of repetitive vascular access",https://cordis.europa.eu/project/id/728915
cordis:729640,cordis,2016,ES,European Commission,50000,EUR,50000.0,Safe parking system for bicycles,age_related_disease,ambiguous,0.95,Safe parking system for bicycles,https://cordis.europa.eu/project/id/729640
cordis:732592,cordis,2017,NO,European Commission,10000000,EUR,10000000.0,Healthy minds from 0-100 years: Optimising the use of European brain imaging cohorts,ambiguous,fundamental_aging,0.65,"identify determinants of brain, cognitive and mental health at different stages of life",https://cordis.europa.eu/project/id/732592
cordis:734684,cordis,2017,NL,European Commission,2430000,EUR,2430000.0,Characterisation Of A Green Microenvironment And To Study Its Impact Upon Health and Well-Being in The Elderly As A Way Forward For Health Tourism.,ambiguous,care,0.82,impact Upon Health and Well-Being in The Elderly As A Way Forward For Health Tourism,https://cordis.europa.eu/project/id/734684
cordis:734719,cordis,2017,AT,European Commission,454500,EUR,454500.0,mitoFOIE GRAS: Non-invasive Profiling of Mitochondrial Function in Non-Alcoholic Fatty Liver Disease,ambiguous,age_related_disease,0.78,"Non-Alcoholic Fatty Liver Disease (NAFLD), including its more pathologic consequence, non-alcoholic steatohepatitis (NASH)",https://cordis.europa.eu/project/id/734719
cordis:734931,cordis,2017,FR,European Commission,864000,EUR,864000.0,Microelements in Life Expectancy and Aging,fundamental_aging,fundamental_aging,0.78,molecular mechanisms by which ageing affects Zn and Cu absorption and excretion will be determined,https://cordis.europa.eu/project/id/734931
cordis:735533,cordis,2017,UK,European Commission,1999925,EUR,1999925.0,MEMbrane based Purification of HYdrogen System,ambiguous,ambiguous,0.9,targets the development of a stand-alone hydrogen purification system based on a scalable membrane hydrogen purification module,https://cordis.europa.eu/project/id/735533
cordis:735969,cordis,2017,DE,European Commission,4994538.75,EUR,4994538.75,INNovative Cost Improvements for BALANCE of Plant Components of Automotive PEMFC Systems,ambiguous,ambiguous,0.92,INNovative Cost Improvements for BALANCE of Plant Components of Automotive PEMFC Systems,https://cordis.europa.eu/project/id/735969
cordis:737390,cordis,2017,NL,European Commission,3991096.25,EUR,3991096.25,3-O-sulfated heparan sulfate translocation in altered membrane biology: A new strategy for early population screening and halting Alzheimer’s neurodegeneration,age_related_disease,age_related_disease,0.95,molecular pathology of Alzheimer’s disease (AD),https://cordis.europa.eu/project/id/737390
cordis:737599,cordis,2017,EL,European Commission,150000,EUR,150000.0,A Drug Discovery and Target Identification Screening Platform for Age-Associated Neurodegenerative Disorders,age_related_disease,age_related_disease,0.95,A Drug Discovery and Target Identification Screening Platform for Age-Associated Neurodegenerative Disorders,https://cordis.europa.eu/project/id/737599
cordis:739593,cordis,2017,HU,European Commission,14997310,EUR,14997310.0,Establishing the Hungarian Center of Excellence for Molecular Medicine in partnership with EMBL,ambiguous,ambiguous,0.96,Establishing the Hungarian Center of Excellence for Molecular Medicine in partnership with EMBL,https://cordis.europa.eu/project/id/739593
cordis:740230,cordis,2017,IT,European Commission,2895836,EUR,2895836.0,Improving therapy of NPM1-mutated AML,ambiguous,age_related_disease,0.96,Improving therapy of NPM1-mutated AML,https://cordis.europa.eu/project/id/740230
cordis:740469,cordis,2017,IL,European Commission,2488306,EUR,2488306.0,Towards evidence-based combinations of approved and novel cancer drugs,fundamental_aging,age_related_disease,0.96,Towards evidence-based combinations of approved and novel cancer drugs,https://cordis.europa.eu/project/id/740469
cordis:741491,cordis,2017,CH,European Commission,2499969,EUR,2499969.0,Resilience in ant societies,ambiguous,ambiguous,0.95,Resilience in ant societies,https://cordis.europa.eu/project/id/741491
cordis:741966,cordis,2017,ES,European Commission,2499949,EUR,2499949.0,Tissue regeneration and aging: the decisive quiescent stem-cell state,fundamental_aging,fundamental_aging,0.95,The basic mechanisms of stem cell malfunction during aging are poorly understood,https://cordis.europa.eu/project/id/741966
cordis:742039,cordis,2017,DE,European Commission,2006250,EUR,2006250.0,"Detecting, understanding and exploiting intracellular redox signaling relays",ambiguous,ambiguous,0.88,"Detecting, understanding and exploiting intracellular redox signaling relays",https://cordis.europa.eu/project/id/742039
cordis:742067,cordis,2017,ES,European Commission,2456250,EUR,2456250.0,Deconstructing Ageing: from molecular mechanisms to intervention strategies,fundamental_aging,fundamental_aging,0.9,characterize critical cell-intrinsic alterations which drive ageing,https://cordis.europa.eu/project/id/742067
cordis:742426,cordis,2017,NL,European Commission,2251719,EUR,2251719.0,DNA Damage and Repair and its Impact on Healthy Ageing,age_related_disease,fundamental_aging,0.88,We pioneered an initially highly controversial connection between DNA damage and (accelerated) aging.,https://cordis.europa.eu/project/id/742426
cordis:742437,cordis,2017,UK,European Commission,2118431,EUR,2118431.0,Telomere metabolism in Genome Stability and Disease,fundamental_aging,fundamental_aging,0.86,"Telomeres also progressively shorten with each cell division, eventually triggering cellular senescence.",https://cordis.europa.eu/project/id/742437
cordis:742646,cordis,2017,SE,European Commission,2500000,EUR,2500000.0,"Immunity in Ecology and Evolution: 'Hidden' costs of disease, immune function and their consequences for Darwinian fitness",fundamental_aging,ambiguous,0.75,accelerated telomere degradation is a causative mechanism through which small immune costs can accumulate and be translated into senescence and reduced Darwinian fitness,https://cordis.europa.eu/project/id/742646
cordis:742808,cordis,2018,UK,European Commission,2499244,EUR,2499244.0,"Effects of group dynamics on selection, development and demography in cooperative vertebrates",ambiguous,ambiguous,0.68,"Effects of group dynamics on selection, development and demography in cooperative vertebrates",https://cordis.europa.eu/project/id/742808
cordis:746235,cordis,2017,DK,European Commission,200194.8,EUR,200194.8,COULD SENESCENCE BE ADAPTIVE? CAUSES AND CONSEQUENCES OF AGING ACROSS THE TREE OF LIFE,fundamental_aging,fundamental_aging,0.96,Why do organisms age? This is surely one of the most compelling questions in biology.,https://cordis.europa.eu/project/id/746235
cordis:746821,cordis,2017,IT,European Commission,180277.2,EUR,180277.2,"Photosynthetic energy balance, chloroplast integrity, carbon flow and epigenetic regulation of isoprenoid biosynthesis during leaf development and senescence",fundamental_aging,fundamental_aging,0.85,epigenetic regulation of isoprenoid biosynthesis during leaf development and senescence,https://cordis.europa.eu/project/id/746821
cordis:747114,cordis,2018,IL,European Commission,170509.2,EUR,170509.2,Deciphering cell-cell and cell-microbiome interactions of innate lymphoid cells at the single cell level,ambiguous,ambiguous,0.9,Battling acute and chronic enteric disease is a priority in Europe and worldwide,https://cordis.europa.eu/project/id/747114
cordis:748017,cordis,2017,FR,European Commission,173076,EUR,173076.0,Dissecting the chromatin dynamics at telomeres during mouse pre-implantation development.,fundamental_aging,fundamental_aging,0.72,"One of them is the natural shortening of chromosome ends, termed the telomeres. This “molecular clock” prevents cells from proliferating if their telomeres become critically short",https://cordis.europa.eu/project/id/748017
cordis:748671,cordis,2017,NL,European Commission,177598.8,EUR,177598.8,Longitudinal employer–employee perspectives on the role of human capital investments for retirement transitions,ambiguous,ambiguous,0.86,European and national ageing policies give high priority to increasing retirement age and employability of older people,https://cordis.europa.eu/project/id/748671
cordis:749232,cordis,2017,UK,European Commission,195454.8,EUR,195454.8,Ageing Multiphysics of Asphalt Materials,ambiguous,ambiguous,0.9,focused on the modelling of the ageing multiphysics and performance evaluation of asphalt materials,https://cordis.europa.eu/project/id/749232
cordis:751356,cordis,2017,UK,European Commission,183454.8,EUR,183454.8,Stressfully Transmitted Diseases: How your partner’s past stress affects your current and future health,fundamental_aging,fundamental_aging,0.78,examine how the negative effects of early-life stress on longevity are transmitted to social partners,https://cordis.europa.eu/project/id/751356
cordis:751878,cordis,2018,CH,European Commission,187419.6,EUR,187419.6,The trade-off between longevity and reproduction: optimal control of aging,ambiguous,fundamental_aging,0.95,"Evolutionary theory, known as the disposable soma theory (DST), proposes that organisms age due to the accumulation of damage.",https://cordis.europa.eu/project/id/751878
cordis:752084,cordis,2017,UK,European Commission,195454.8,EUR,195454.8,A bird’s (social) life: development and senescence in wild social networks.,fundamental_aging,ambiguous,0.72,"Over the course of an individual’s lifetime, the strength and type of social interactions change markedly with age.",https://cordis.europa.eu/project/id/752084
cordis:752179,cordis,2017,BE,European Commission,172800,EUR,172800.0,House Poetics. An 'assemblage' approach to the production and transmission of value in Bronze Age Crete.,ambiguous,ambiguous,0.95,House Poetics. An 'assemblage' approach to the production and transmission of value in Bronze Age Crete.,https://cordis.europa.eu/project/id/752179
cordis:752819,cordis,2017,NL,European Commission,151798.9,EUR,151798.9,Asynchronous Time-domain Neural Recording Interfaces,ambiguous,ambiguous,0.55,limits the operational longevity of the implant,https://cordis.europa.eu/project/id/752819
cordis:754510,cordis,2017,ES,European Commission,6478200,EUR,6478200.0,COFUND BIST POSTDOCTORAL FELLOWSHIP PROGRAMME,ambiguous,ambiguous,0.9,PROBIST is an ambitious programme offering 61 three-year fellowships to foster excellence in multidisciplinary postdoctoral research,https://cordis.europa.eu/project/id/754510
cordis:754745,cordis,2017,UK,European Commission,149932,EUR,149932.0,ImmortaSTEM: Transient Immortalisation for Patient Stem Cell Expansion and Therapeutic Application,ambiguous,ambiguous,0.72,Transient Immortalisation for Patient Stem Cell Expansion and Therapeutic Application,https://cordis.europa.eu/project/id/754745
cordis:755183,cordis,2017,FR,European Commission,4179344,EUR,4179344.0,European Tools and Methodologies for an efficient ageing management of nuclear power plant Cables,ambiguous,ambiguous,0.98,ageing management of nuclear power plant Cables,https://cordis.europa.eu/project/id/755183
cordis:756943,cordis,2017,AT,European Commission,1262625,EUR,1262625.0,smaXtec 4.0 – multifunctional Dairy Cattle Sensor System for a proactive productivity and health management in Dairy Farming,ambiguous,ambiguous,0.9,multifunctional Dairy Cattle Sensor System for a proactive productivity and health management in Dairy Farming,https://cordis.europa.eu/project/id/756943
cordis:757398,cordis,2018,BE,European Commission,1947519,EUR,1947519.0,Nanomaterials in Oncology: Exploiting the Intrinsic Cancer-Specific Toxicity of Nanoparticles.,age_related_disease,age_related_disease,0.95,"this research program aims to exploit the intrinsic toxicity of certain types of metal-based, degradation-prone NMs",https://cordis.europa.eu/project/id/757398
cordis:757763,cordis,2018,BE,European Commission,1499125,EUR,1499125.0,To nap or not to nap? Why napping habits interfere with cognitive fitness in ageing,ambiguous,fundamental_aging,0.78,I posit that chronic napping in older people primarily reflects circadian disruption.,https://cordis.europa.eu/project/id/757763
cordis:758657,cordis,2018,NO,European Commission,1499638,EUR,1499638.0,Imaging Perfusion Restrictions from Extracellular Solid Stress,age_related_disease,age_related_disease,0.96,vascular restrictions in solid cancers caused by mechanical solid stress,https://cordis.europa.eu/project/id/758657
cordis:758898,cordis,2018,DE,European Commission,1416934,EUR,1416934.0,Predictive Memory Systems Across the Human Lifespan,fundamental_aging,ambiguous,0.62,Predictive Memory Systems Across the Human Lifespan,https://cordis.europa.eu/project/id/758898
cordis:759248,cordis,2018,DE,European Commission,1499250,EUR,1499250.0,Endothelial RNA Modifications in Vascular Homeostasis and Disease,age_related_disease,age_related_disease,0.84,"MODVASC aims to explore the role of m6A RNA methylation in vascular growth, homeostasis and disease.",https://cordis.europa.eu/project/id/759248
cordis:759628,cordis,2018,UK,European Commission,746048,EUR,746048.0,What does it mean to be heterosexual?,ambiguous,ambiguous,0.95,What does it mean to be heterosexual?,https://cordis.europa.eu/project/id/759628
cordis:763038,cordis,2017,IT,European Commission,50000,EUR,50000.0,Nano-based Anti-Tarnishing Technology for Precious and Non Precious Metal Protection,ambiguous,ambiguous,0.95,Nano-based Anti-Tarnishing Technology for Precious and Non Precious Metal Protection,https://cordis.europa.eu/project/id/763038
cordis:765104,cordis,2018,ES,European Commission,3347488.66,EUR,3347488.66,MAnufacturing of TUmour-REactive Natural Killer cells,age_related_disease,age_related_disease,0.95,their use in treatment of cancer refractory to classical therapies,https://cordis.europa.eu/project/id/765104
cordis:765111,cordis,2018,IL,European Commission,150000,EUR,150000.0,Antibody mediated clearance of senescent cells for treatment of COPD,age_related_disease,intervention,0.85,"antibody-mediated clearance of senescent cells which accumulate in tissues with age and contribute to multiple age-related diseases, including COPD",https://cordis.europa.eu/project/id/765111
cordis:765274,cordis,2018,UK,European Commission,3929698.8,EUR,3929698.8,Innovation in modelling Placenta for Maternal and Fetal Health,age_related_disease,ambiguous,0.95,Innovation in modelling Placenta for Maternal and Fetal Health,https://cordis.europa.eu/project/id/765274
cordis:766058,cordis,2017,ES,European Commission,743618.88,EUR,743618.88,Enabling Technologies and Drug Discovery: Continuous Flow Processes to Discover Novel Antiviral Inhibitors,ambiguous,ambiguous,0.95,discovery of novel and innovative inhibitors of the Hepatitis B Virus (HBV),https://cordis.europa.eu/project/id/766058
cordis:766871,cordis,2017,AT,European Commission,4679771.25,EUR,4679771.25,"High-Impact Injection Moulding Platform for mass-production of 3D and/or large micro-structured surfaces with Antimicrobial, Self-cleaning, Anti-scratch, Anti-squeak and Aesthetic functionalities",ambiguous,ambiguous,0.9,"HIMALAIA proposes the first up-scalable, adaptable, industrially relevant, cost-effective manufacturing platform",https://cordis.europa.eu/project/id/766871
