record_id,source,year,country,funder,amount,currency,amount_eur,title,rule_category,llm_category,llm_confidence,llm_quote,url
reporter:1R01AG074503-01A1,reporter,2022,US,National Institute on Aging,637487,USD,549937.03,Molecular Networks in Aging and Caloric Restriction in Rhesus Monkeys,age_related_disease,intervention,0.89,Caloric restriction (CR) without malnutrition has been proven to delay aging in diverse species,https://reporter.nih.gov/project-details/1R01AG074503-01A1
reporter:1K99AG082863-01,reporter,2023,US,National Institute on Aging,103575,USD,89350.41,Plasma proteomic signatures of physical activity and Alzheimer's disease and related dementias,age_related_disease,age_related_disease,0.92,Physical activity (PA) has been listed as a promising intervention to delay or prevent Alzheimer’s disease (AD) and related dementias (ADRD),https://reporter.nih.gov/project-details/1K99AG082863-01
reporter:1ZIAAI001219-08,reporter,2024,US,National Institute of Allergy and Infectious Diseases,750935,USD,647804.52,Prion protein function in redox homeostasis and associated failure in prion disease,fundamental_aging,ambiguous,0.7,Prion diseases are infectious diseases affecting humans and animals.,https://reporter.nih.gov/project-details/1ZIAAI001219-08
reporter:4R00CA252447-03,reporter,2023,US,National Cancer Institute,249000,USD,214803.31,The role of autophagy in the escape from replicative crisis and tumorigenesis,fundamental_aging,age_related_disease,0.9,The role of autophagy in the escape from replicative crisis and tumorigenesis,https://reporter.nih.gov/project-details/4R00CA252447-03
reporter:5P50AG005681-34,reporter,2017,US,National Institute on Aging,182140,USD,157125.6,Core G:  Genetics,age_related_disease,age_related_disease,0.95,The goal of the Genetics Core of the Knight ADRC is to provide genetic information and useful biological materials on all ADRC participants.,https://reporter.nih.gov/project-details/5P50AG005681-34
reporter:5K08CA245206-04,reporter,2023,US,National Cancer Institute,260099,USD,224378.02,Exploring the combinatorial efficacy between chemotherapy and T cell checkpoint inhibition and the role of cellular senescence,fundamental_aging,age_related_disease,0.82,Lung cancer is the leading cause of cancer-related mortality nationwide.,https://reporter.nih.gov/project-details/5K08CA245206-04
reporter:1ZIAEY000556-04,reporter,2020,US,National Eye Institute,2024018,USD,1746047.27,Studies of Ocular inflammation: Clinical & Translational Research,fundamental_aging,fundamental_aging,0.82,"those CD8 T cells exhibit features of senescence, such as upregulation of CD57, loss of proliferative ability",https://reporter.nih.gov/project-details/1ZIAEY000556-04
reporter:5U01AG060908-05,reporter,2022,US,National Institute on Aging,554976,USD,478757.76,Validation and optimization of epigenetic clocks,fundamental_aging,fundamental_aging,0.95,The overarching goals of this proposal are a) to realize the great promise of DNAm based biomarkers of aging (known as epigenetic clocks),https://reporter.nih.gov/project-details/5U01AG060908-05
reporter:5F32CA228365-03,reporter,2020,US,National Cancer Institute,48914,USD,42196.34,In vivo regulators of TERT promoter mutant glioblastoma,fundamental_aging,age_related_disease,0.92,In vivo regulators of TERT promoter mutant glioblastoma,https://reporter.nih.gov/project-details/5F32CA228365-03
reporter:5R01AG067782-05,reporter,2023,US,National Institute on Aging,680309,USD,586878.02,Unbiased identification of interventions that extend lifespan,ambiguous,intervention,0.9,"systematic, unbiased identification of longevity interventions in mammals",https://reporter.nih.gov/project-details/5R01AG067782-05
reporter:5R01AG057422-04,reporter,2020,US,National Institute on Aging,718456,USD,619786.06,UNDERSTANDING CELLULAR AND TRANSCRIPTIONAL REGULATORY CHANGES IN HUMAN AGING,fundamental_aging,fundamental_aging,0.95,"The process of aging is believed to involve progressive loss of control of transcriptional regulation, in particular involving regulatory mechanisms referred to as “epigenetic”.",https://reporter.nih.gov/project-details/5R01AG057422-04
reporter:5P30AG067988-05,reporter,2025,US,National Institute on Aging,235368,USD,203043.48,Biomarkers Core RC3,age_related_disease,fundamental_aging,0.85,"to interrogate biomarkers, drivers of aging and underlying mechanisms of chronic diseases",https://reporter.nih.gov/project-details/5P30AG067988-05
reporter:1R43AG078715-01,reporter,2022,US,National Institute on Aging,398019,USD,343356.63,High throughput functional screening of anti-sarcopenia therapeutics,fundamental_aging,age_related_disease,0.95,"Sarcopenia is a progressive age-related loss of skeletal muscle mass and function associated with an increased risk of falls, fractures, depression, malnutrition, prolonged hospital stays, and death.",https://reporter.nih.gov/project-details/1R43AG078715-01
reporter:1R01AG061844-01,reporter,2018,US,National Institute on Aging,482496,USD,416231.88,Protein Signatures of APOE2 and Cognitive Aging,ambiguous,fundamental_aging,0.82,the biological mechanisms associated with 𝑒2 are still unclear,https://reporter.nih.gov/project-details/1R01AG061844-01
reporter:1R01AG066828-01,reporter,2020,US,National Institute on Aging,646852,USD,558015.87,Metabolic regulation of human DNA methylation clocks,fundamental_aging,fundamental_aging,0.97,"Reliable changes in DNAm occur with advancing age at specific genomic locations, which have been captured and integrated in predictive algorithms called epigenetic clocks.",https://reporter.nih.gov/project-details/1R01AG066828-01
reporter:5P01AG031782-16,reporter,2023,US,National Institute on Aging,3262353,USD,2814314.18,Autophagy in aging: testing geroscience in Alzheimer's disease,age_related_disease,fundamental_aging,0.86,focused on investigating the role that age-related changes in autophagy play in the functional alterations and inefficient stress response of old organisms,https://reporter.nih.gov/project-details/5P01AG031782-16
reporter:5R01NS096786-05,reporter,2019,US,National Institute of Neurological Disorders and Stroke,722916,USD,623633.54,The role of long-lived proteins in the survival of nerve cells,ambiguous,fundamental_aging,0.91,their functional decline drives cellular and organismal aging,https://reporter.nih.gov/project-details/5R01NS096786-05
reporter:1ZIAAG000340-03,reporter,2018,US,National Institute on Aging,1049333,USD,905221.7,Early Cortical Network Markers of Alzheimer's Disease Risk: a Transcranial Magnetic Stimulation Intervention Trial in Aged Rats,age_related_disease,age_related_disease,0.93,"In the context of Alzheimers disease (AD), although a number of small clinical trials have reported potentially encouraging effects on cognitive function",https://reporter.nih.gov/project-details/1ZIAAG000340-03
reporter:5R01AG069858-02,reporter,2021,US,National Institute on Aging,401772,USD,346594.2,Regulation of eicosanoid signaling lipids to improve skeletal muscle function and increase healthspan during aging,fundamental_aging,age_related_disease,0.86,"Age-related muscle atrophy, or sarcopenia, affects 15% of the elderly, diminishing quality of life",https://reporter.nih.gov/project-details/5R01AG069858-02
reporter:5R01AG069677-02,reporter,2021,US,National Institute on Aging,420000,USD,362318.84,Mitochondrial action of metformin in aging and longevity,fundamental_aging,intervention,0.96,"metformin targets multiple, fundamental aspects of the aging process",https://reporter.nih.gov/project-details/5R01AG069677-02
reporter:1ZIAAG000358-01,reporter,2017,US,National Institute on Aging,40892,USD,35276.05,The Hallmarks of Aging: Assessing accumulation of DNA lesions with age using single cell DNA sequencing in GESTALT,fundamental_aging,fundamental_aging,0.97,Genome instability has long been implicated as the main causal factor in aging.,https://reporter.nih.gov/project-details/1ZIAAG000358-01
reporter:7R01DE027374-03,reporter,2020,US,National Institute of Dental and Craniofacial Research,384750,USD,331909.94,Endogenous Regulators of Inflammation in Periodontal Tissue Homeostasis,age_related_disease,ambiguous,0.6,Endogenous Regulators of Inflammation in Periodontal Tissue Homeostasis,https://reporter.nih.gov/project-details/7R01DE027374-03
reporter:9R44AG055320-03A1,reporter,2017,US,National Institute on Aging,874364,USD,754282.26,"The Development of a Low-Cost, Quantitative Skin Imaging Camera",ambiguous,care,0.6,Management of chronic wounds are a burden in today’s aging population. Expert wound care is needed to monitor and track skin health.,https://reporter.nih.gov/project-details/9R44AG055320-03A1
reporter:5R01CA184572-02,reporter,2015,US,National Cancer Institute,329925,USD,284614.39,(PQB-4) Opposing Effects of the SASP in Cancer Progression,fundamental_aging,fundamental_aging,0.78,Senescence Associated Secretory Phenotype (SASP),https://reporter.nih.gov/project-details/5R01CA184572-02
reporter:1R01CA285515-01A1,reporter,2024,US,National Cancer Institute,358702,USD,309439.27,Roles of TIMELESS in oncogene-induced senescence and oncogenic transformation,fundamental_aging,age_related_disease,0.85,"Oncogenic stimuli in early cancerous lesions, such as driven by RAS mutations, triggers oncogene-induced senescence (OIS), which acts as a barrier to prevent malignant transformation.",https://reporter.nih.gov/project-details/1R01CA285515-01A1
reporter:1ZIAAG000344-06,reporter,2024,US,National Institute on Aging,14438,USD,12455.14,Cross-Translational nutritional interventions for Alzheimer's Disease: from man to mouse,age_related_disease,age_related_disease,0.95,Cross-Translational nutritional interventions for Alzheimer's Disease: from man to mouse,https://reporter.nih.gov/project-details/1ZIAAG000344-06
reporter:5R35HL135763-07,reporter,2023,US,National Heart Lung and Blood Institute,816806,USD,704629.05,Emergency Myelopoiesis Pathways in the Control of Blood Production,ambiguous,fundamental_aging,0.7,"deregulated hematopoietic stem cell (HSC) function and blood production in stress, disease and aging",https://reporter.nih.gov/project-details/5R35HL135763-07
reporter:2P30AG021334-21,reporter,2023,US,National Institute on Aging,97168,USD,83823.33,Clinical Translation Core - RC3,age_related_disease,age_related_disease,0.78,accelerate the translation of important biological findings related to frailty into clinical studies,https://reporter.nih.gov/project-details/2P30AG021334-21
reporter:5K01AG049152-05,reporter,2019,US,National Institute on Aging,129600,USD,111801.24,RNA signatures of frontotemporal dementia and ALS due to C9ORF72 expansion,age_related_disease,age_related_disease,0.96,RNA signatures of frontotemporal dementia and ALS due to C9ORF72 expansion,https://reporter.nih.gov/project-details/5K01AG049152-05
reporter:1ZIAAG000363-10,reporter,2017,US,National Institute on Aging,817839,USD,705520.19,Aging Intervention Program,intervention,intervention,0.98,"Calorie restriction (CR) delays age-related diseases in laboratory animals, and a small molecule or behavioral intervention that safely mimics its effects has been greatly sought after.",https://reporter.nih.gov/project-details/1ZIAAG000363-10
reporter:5R01AG059711-05,reporter,2022,US,National Institute on Aging,421203,USD,363356.63,Impact of senescence on T-cell function and immunotherapeutic response,fundamental_aging,fundamental_aging,0.92,"Senescent cells, marked by persistent p16INK4a expression, increase in aging tissues and promote the onset of age-related disease in mice.",https://reporter.nih.gov/project-details/5R01AG059711-05
reporter:1R25AG086122-01,reporter,2024,US,National Institute on Aging,408999,USD,352828.67,Pipeline in Aging Research Career Training (PACT),fundamental_aging,ambiguous,0.82,research education and mentoring program featuring students and faculty ... train and mentor underserved students in aging research topics including health equity,https://reporter.nih.gov/project-details/1R25AG086122-01
reporter:5R01AG068286-05,reporter,2024,US,National Institute on Aging,377500,USD,325655.62,Senescence-Induced Progression of Alzheimer's Disease,fundamental_aging,fundamental_aging,0.82,defining the role of senescence in brain aging and AD pathogenesis,https://reporter.nih.gov/project-details/5R01AG068286-05
reporter:5R01EY030129-02,reporter,2021,US,National Eye Institute,363364,USD,313461.01,Role of insulin-like growth factor binding proteins in the pathogenesis of herpes stromal keratitis.,fundamental_aging,ambiguous,0.85,HSK is the leading cause of infection-induced corneal blindness,https://reporter.nih.gov/project-details/5R01EY030129-02
reporter:5I01CX001430-02,reporter,2018,US,Veterans Affairs,,USD,,Sex hormones and HCV-related liver disease progression,age_related_disease,age_related_disease,0.62,"Chronic HCV infection (HCV+) is the leading cause of liver disease progression to cirrhosis, liver transplant and liver cancer.",https://reporter.nih.gov/project-details/5I01CX001430-02
reporter:7R01AG079388-03,reporter,2024,US,National Institute on Aging,896914,USD,773735.33,"The Black American United Memory & Aging Project (BA-UMAP): An examination of cognitive decline in midlife and older Black adults using remote cognitive assessments, risk factors & biomarkers",age_related_disease,age_related_disease,0.95,More research on the multi-level factors impacting the higher prevalence of Alzheimer’s disease and related dementias among Black adults is critically needed.,https://reporter.nih.gov/project-details/7R01AG079388-03
reporter:1R01AG058742-01,reporter,2018,US,National Institute on Aging,552680,USD,476777.09,Cellular Aging and Rejuvenation: A Comprehensive Picture from a Dynamic and Network Perspective,fundamental_aging,fundamental_aging,0.98,Discoveries of the molecular mechanisms of aging can enable the development of new therapies to block age-associated disease and extend healthspan,https://reporter.nih.gov/project-details/1R01AG058742-01
reporter:2R01AG011728-20A1,reporter,2015,US,National Institute on Aging,397700,USD,343081.44,Telomere Replication and Senescence in Yeast,fundamental_aging,fundamental_aging,0.9,Telomere Replication and Senescence in Yeast,https://reporter.nih.gov/project-details/2R01AG011728-20A1
reporter:1R01AG061378-01,reporter,2019,US,National Institute on Aging,647594,USD,558655.97,Genomic Analysis of the CALERIE Trial to Generate New Knowledge for Geroscience,fundamental_aging,intervention,0.96,"test if the best-established geroprotective intervention in animals, long-term caloric restriction, slows the rate of biological aging in midlife humans",https://reporter.nih.gov/project-details/1R01AG061378-01
reporter:5K01AG055664-03,reporter,2020,US,National Institute on Aging,125309,USD,108099.55,Kin Networks and Old-Age Survival During the Demographic Transition,ambiguous,ambiguous,0.8,Kinship and social ties are associated with longer lives among older adults.,https://reporter.nih.gov/project-details/5K01AG055664-03
reporter:5K08HL141590-05,reporter,2024,US,National Heart Lung and Blood Institute,170748,USD,147298.14,Syndecan-1 regulation of lung fibrosis,fundamental_aging,age_related_disease,0.65,mechanisms of lung fibrosis pathogenesis with the long-term goal to identify the cellular target(s) for a novel therapeutic option for lung fibrosis,https://reporter.nih.gov/project-details/5K08HL141590-05
reporter:1R03AG078946-01,reporter,2022,US,National Institute on Aging,157500,USD,135869.57,Markers of Biological Aging in Multiple Sclerosis,fundamental_aging,fundamental_aging,0.78,Markers of Biological Aging in Multiple Sclerosis,https://reporter.nih.gov/project-details/1R03AG078946-01
reporter:4R01AG079149-02,reporter,2025,US,National Institute on Aging,1192643,USD,1028850.07,Plasma Proteomic Signatures for Alzheimer's Disease and Related Dementias,age_related_disease,age_related_disease,0.95,The objective of this study is to improve understanding of the proteomics of AD and related dementias (ADRD),https://reporter.nih.gov/project-details/4R01AG079149-02
reporter:1ZIAAG000362-14,reporter,2021,US,National Institute on Aging,47279,USD,40785.89,Aging and CR effects on the Plasma Membrane Redox System,fundamental_aging,fundamental_aging,0.7,"the plasma membrane redox system is, at least in part, responsible of the maintenance of the antioxidant capacity during oxidative stress challenges induced by the diet and aging",https://reporter.nih.gov/project-details/1ZIAAG000362-14
reporter:5P41EB015871-34,reporter,2020,US,National Institute of Biomedical Imaging and Bioengineering,160968,USD,138861.28,Multimodal multifocal confocal Raman and phase microscopy with enhanced resolution,age_related_disease,ambiguous,0.88,developing a high-speed multimodal confocal Raman and phase microscopy with enhanced resolution to enhance cellular mechanobiology studies,https://reporter.nih.gov/project-details/5P41EB015871-34
reporter:3R00AG052604-04S1,reporter,2020,US,National Institute on Aging,139448,USD,120296.76,Epigenetic Age Measures to Predict COVID-19 Symptom Progression and Severity,age_related_disease,fundamental_aging,0.88,"our group has helped develop some of the most robust biomarkers available, namely the epigenetic clocks. These measures estimate biological age",https://reporter.nih.gov/project-details/3R00AG052604-04S1
reporter:2P01AG029531-11A1,reporter,2023,US,National Institute on Aging,323389,USD,278976.02,Project 2: Role of Glycosylation in FSH Signaling in FSH Target Cells,fundamental_aging,fundamental_aging,0.86,The process of ovarian aging may lead to modifications within the transcriptome of ovarian cells,https://reporter.nih.gov/project-details/2P01AG029531-11A1
reporter:5U01AG045829-12,reporter,2025,US,National Institute on Aging,579091,USD,499560.9,Caenorhabditis Intervention Testing Program at Oregon,age_related_disease,intervention,0.95,coordinately test pharmacological interventions for their ability to extend healthy aging and promote longevity in nematodes,https://reporter.nih.gov/project-details/5U01AG045829-12
reporter:4R01AG011085-23,reporter,2016,US,National Institute on Aging,395546,USD,341223.26,Ubiquitin-mediated proteolysis and cell cycle control,ambiguous,fundamental_aging,0.7,the CRL system controls many facets of biology that impinge on disease and aging,https://reporter.nih.gov/project-details/4R01AG011085-23
reporter:1ZIAAA000125-06,reporter,2021,US,National Institute on Alcohol Abuse and Alcoholism,619324,USD,534268.46,Neuroimaging of Alcohol Addiction,ambiguous,ambiguous,0.95,Neuroimaging of Alcohol Addiction,https://reporter.nih.gov/project-details/1ZIAAA000125-06
reporter:5F31HL154782-03,reporter,2022,US,National Heart Lung and Blood Institute,38875,USD,33536.06,Nicotinamide Riboside Supplementation for Decreasing Inflammation in Middle-Aged and Older Adults,age_related_disease,fundamental_aging,0.65,Decreasing Inflammation in Middle-Aged and Older Adults,https://reporter.nih.gov/project-details/5F31HL154782-03
reporter:2T32DK007203-44,reporter,2023,US,National Institute of Diabetes and Digestive and Kidney Diseases,252329,USD,217675.12,Training Grant in Diabetes and Endocrinology to Enhance Metabolic Healthspan,age_related_disease,age_related_disease,0.82,Training Grant in Diabetes and Endocrinology to Enhance Metabolic Healthspan,https://reporter.nih.gov/project-details/2T32DK007203-44
reporter:5R01AG052978-02,reporter,2018,US,National Institute on Aging,515013,USD,444283.13,The Anti-Aging Role of Klotho in Skeletal Muscle Regeneration,fundamental_aging,fundamental_aging,0.9,"Much of this healing defect has been attributed to an age-related decrease in muscle stem, or satellite, cell (MuSC) functionality.",https://reporter.nih.gov/project-details/5R01AG052978-02
reporter:5R01HL140924-04,reporter,2021,US,National Heart Lung and Blood Institute,754578,USD,650947.2,Population-based pharmacogenomic assessment of QT prolongation,ambiguous,age_related_disease,0.65,"Cardiotoxicity of commonly prescribed medications, typically assessed by electrocardiographic features such as prolongation of the QT interval",https://reporter.nih.gov/project-details/5R01HL140924-04
reporter:5U01CA263684-04,reporter,2024,US,National Cancer Institute,348162,USD,300346.79,Aging-associated mammary cancer-initiating cells,fundamental_aging,fundamental_aging,0.82,the cellular and molecular mechanisms underlying the age-related increase in breast cancer incidence are poorly understood,https://reporter.nih.gov/project-details/5U01CA263684-04
reporter:7R01AR065493-07,reporter,2018,US,National Institute of Arthritis and Musculoskeletal and Skin Diseases,217285,USD,187443.93,Psychosocial Factors and Lupus Disease Progression Among African American Women,care,age_related_disease,0.7,Psychosocial Factors and Lupus Disease Progression Among African American Women,https://reporter.nih.gov/project-details/7R01AR065493-07
reporter:5R35GM139484-03,reporter,2023,US,National Institute of General Medical Sciences,543835,USD,469146.83,Genomic and systemic approaches to evolutionary mechanisms,ambiguous,ambiguous,0.95,This proposal centers on two related themes that are of fundamental importance to evolution: epistasis and pleiotropy.,https://reporter.nih.gov/project-details/5R35GM139484-03
reporter:5R01AG058464-05,reporter,2022,US,National Institute on Aging,687363,USD,592963.25,Imaging Genomics of the Aging Brain,ambiguous,fundamental_aging,0.85,"characterize the genetic and environmental influences on normal aging-related changes in neuroanatomic, neurophysiologic and neurocognitive indices",https://reporter.nih.gov/project-details/5R01AG058464-05
reporter:5P01AG062413-04,reporter,2022,US,National Institute on Aging,2835446,USD,2446036.92,Targeting Cellular Senescence to Extend Healthspan,fundamental_aging,intervention,0.82,reducing the burden of senescent cells in chronologically-aged mice extended healthspan,https://reporter.nih.gov/project-details/5P01AG062413-04
reporter:5R01AG041360-05,reporter,2015,US,National Institute on Aging,278248,USD,240034.51,"Estrogens, Ovarian Aging and Calcium Channel Modulation",age_related_disease,fundamental_aging,0.85,rat model of ovarian aging and menopause to test the non-genomic estrogenic mechanisms that control Ga2+ and synaptic function,https://reporter.nih.gov/project-details/5R01AG041360-05
reporter:5R01GM104231-06,reporter,2017,US,National Institute of General Medical Sciences,69641,USD,60076.78,Mechanisms of transcription initiation in mitochondria,age_related_disease,ambiguous,0.72,"Moreover, mitochondria are implicated in age-related pathology, senescence and cancer and thus represent a rational but understudied therapeutic target.",https://reporter.nih.gov/project-details/5R01GM104231-06
reporter:1R36AG087309-01,reporter,2024,US,National Institute on Aging,52082,USD,44929.26,Lamin A/C is required for maintaining subsynaptic myonuclei integrity,age_related_disease,fundamental_aging,0.84,"NMJs exhibit structural and functional disruptions including a complete loss of innervation during aging, but the mechanisms for this detrimental phenotype remain unknown.",https://reporter.nih.gov/project-details/1R36AG087309-01
reporter:5R01NS094535-06,reporter,2021,US,National Institute of Neurological Disorders and Stroke,464753,USD,400925.64,Novel Carbon Nanozyme Mechanisms for Traumatic Brain Injury,fundamental_aging,ambiguous,0.74,mechanistic understanding of the chemical basis for the excellent therapeutic actions in mild traumatic brain injury (TBI),https://reporter.nih.gov/project-details/5R01NS094535-06
reporter:271201000006I-P00002-27100008-1,reporter,2022,US,National Institute on Drug Abuse,253243,USD,218463.6,MULTIGENOTYPIC AGED MOUSE COLONY,ambiguous,fundamental_aging,0.85,"standing colony of aged, genetically defined laboratory mice for use by investigators in studies of aging",https://reporter.nih.gov/project-details/271201000006I-P00002-27100008-1
reporter:5P30AG010129-30,reporter,2020,US,National Institute on Aging,1573469,USD,1357374.91,UC Davis Alzheimer's Disease Core Center,age_related_disease,age_related_disease,0.96,The principal aim of the UC Davis ADC (UCD ADC) is to measure trajectories of cognitive change and transition to dementia,https://reporter.nih.gov/project-details/5P30AG010129-30
reporter:1R56AG059578-01,reporter,2018,US,National Institute on Aging,409375,USD,353153.04,Pre-osteoclasts in Vascular Aging,age_related_disease,fundamental_aging,0.85,bone marrow POCs from old mice (vs. young mice) underwent senescence and secreted much more PDGF-BB,https://reporter.nih.gov/project-details/1R56AG059578-01
reporter:1R43CA246874-01A1,reporter,2020,US,National Cancer Institute,384570,USD,331754.66,Metal Organic Frameworks-Based Next-Generation Sunscreens for Cancer Prevention,age_related_disease,age_related_disease,0.85,will demonstrate a promising next-generation skin cancer prevention technology,https://reporter.nih.gov/project-details/1R43CA246874-01A1
reporter:1ZIAAG000015-61,reporter,2019,US,National Institute on Aging,4887196,USD,4216007.59,The Baltimore Longitudinal Study of Aging,age_related_disease,fundamental_aging,0.95,the major research program on human aging supported by the Intramural Research Program of the NIA,https://reporter.nih.gov/project-details/1ZIAAG000015-61
reporter:1S10OD032474-01A1,reporter,2023,US,NIH Office of the Director,295000,USD,254485.85,Spatial Molecular Imager for Translational Research,age_related_disease,ambiguous,0.85,This proposal details a funding request for a commercially available NanoString Spatial Molecular Imaging (SMI) instrument,https://reporter.nih.gov/project-details/1S10OD032474-01A1
reporter:5R01AG062623-03,reporter,2021,US,National Institute on Aging,724888,USD,625334.71,Understanding Alzheimer's Disease in the Context of the Aging,age_related_disease,fundamental_aging,0.76,heterogeneous and shared mechanisms in normal aging and Alzheimer’s disease (AD),https://reporter.nih.gov/project-details/5R01AG062623-03
reporter:5R01AG038747-05,reporter,2015,US,National Institute on Aging,432777,USD,373341.1,NOVEL APPROACHES FOR REGULATION OF IGF-1 LEVELS THROUGHOUT THE LIFESPAN,age_related_disease,fundamental_aging,0.92,GH)-IGF-1 axis is a conserved pathway important for determination of both healthspan and lifespan in diverse organisms,https://reporter.nih.gov/project-details/5R01AG038747-05
reporter:5R01AG058615-03,reporter,2020,US,National Institute on Aging,324843,USD,280230.33,Dynamic imaging to guide wearable robotic intervention for enhanced mobility in aging,ambiguous,age_related_disease,0.7,"Older adults walk slower and with higher metabolic energy cost than younger adults, changes that reduce independence and quality of life.",https://reporter.nih.gov/project-details/5R01AG058615-03
reporter:5R01ES012512-16,reporter,2020,US,National Institute of Environmental Health Sciences,307800,USD,265527.95,Roles of Lig3 and XRCC1 Genes in Genome Stability,fundamental_aging,ambiguous,0.65,Roles of Lig3 and XRCC1 Genes in Genome Stability,https://reporter.nih.gov/project-details/5R01ES012512-16
reporter:5R01EY033734-03,reporter,2025,US,National Eye Institute,373390,USD,322110.08,Chromatin connects metabolism to circadian gene regulation in the aging eye,fundamental_aging,fundamental_aging,0.96,Methionine metabolism is strongly linked to aging across multiple species because restricting methionine intake extends lifespan,https://reporter.nih.gov/project-details/5R01EY033734-03
reporter:5F31CA254067-03,reporter,2022,US,National Cancer Institute,42350,USD,36533.82,Identification of a GABP Feedback Loop and its Role in Tumor Cell Immortality,fundamental_aging,age_related_disease,0.85,A fundamental hallmark of human cancers is their ability to overcome replicative senescence and achieve cellular immortality.,https://reporter.nih.gov/project-details/5F31CA254067-03
reporter:1R21AG078638-01,reporter,2022,US,National Institute on Aging,226113,USD,195059.52,Role of PD1 blockade and IL-10 during infection in aging,fundamental_aging,fundamental_aging,0.86,"immunosenescence, including inflammaging and the dysfunctional immune system, play a causal role in morbidity to infections in the elderly",https://reporter.nih.gov/project-details/1R21AG078638-01
reporter:7R33AG083302-03,reporter,2025,US,National Institute on Aging,1280881,USD,1104969.81,AI-powered cross-level cross-species omics data integration to elucidate mechanisms of EL,age_related_disease,fundamental_aging,0.95,identify the molecular causes of complicated traits such as exceptional longevity (EL),https://reporter.nih.gov/project-details/7R33AG083302-03
reporter:1R15AG053879-01,reporter,2016,US,National Institute on Aging,432774,USD,373338.51,Role of Circadian Clock Components in Apoptosis and Tauopathy in Drosophila,age_related_disease,age_related_disease,0.85,Role of Circadian Clock Components in Apoptosis and Tauopathy in Drosophila,https://reporter.nih.gov/project-details/1R15AG053879-01
reporter:5U54CA274374-04,reporter,2025,US,National Cancer Institute,315942,USD,272551.76,"The gut microbiome, interactions with primed colon states, and effects on adenoma formation and progression",fundamental_aging,age_related_disease,0.98,"colorectal adenomas, the established early lesions in colorectal cancer (CRC)",https://reporter.nih.gov/project-details/5U54CA274374-04
reporter:2P30AG062715-06,reporter,2024,US,National Institute on Aging,427625,USD,368896.65,Core F - Inclusion of Underrepresented Groups Core,age_related_disease,ambiguous,0.82,identify and resolve the barriers to research participation for African and Native Americans,https://reporter.nih.gov/project-details/2P30AG062715-06
reporter:5R01DK131175-02,reporter,2022,US,National Institute of Diabetes and Digestive and Kidney Diseases,587541,USD,506850.41,Elucidating hallmarks of aging in the development of lower urinary tract dysfunction (LUTD),fundamental_aging,fundamental_aging,0.92,Elucidating hallmarks of aging in the development of lower urinary tract dysfunction (LUTD),https://reporter.nih.gov/project-details/5R01DK131175-02
reporter:5I01RX002100-02,reporter,2019,US,Veterans Affairs,,USD,,Developing novel stem cell-based epigenetic approaches to treat hearing loss,care,age_related_disease,0.75,use stem cell-based approaches to regenerate the damaged auditory system to treat hearing loss and other inner ear disorders,https://reporter.nih.gov/project-details/5I01RX002100-02
reporter:5K01AG044462-05,reporter,2017,US,National Institute on Aging,126899,USD,109471.19,"Late life sleep disturbances: Effects on cell stress, telomerase, inflammation",fundamental_aging,fundamental_aging,0.92,"Both inflammation and cellular stress, which contribute to aging of cells, are proposed biological pathways through which sleep loss influences disease.",https://reporter.nih.gov/project-details/5K01AG044462-05
reporter:5P01AG049665-08,reporter,2022,US,National Institute on Aging,372412,USD,321266.39,"Monitoring the aging lung using genomics, proteomics and informatics",fundamental_aging,fundamental_aging,0.88,revealed the importance of both proteostasis sensitive pathways and the mitochondria in management of the aging lung,https://reporter.nih.gov/project-details/5P01AG049665-08
reporter:5P30AG059307-07,reporter,2024,US,National Institute on Aging,213175,USD,183898.38,"Longevity, Equity, and Aging Research Network (L.E.A.R.N.) Consortium Research Education Core",ambiguous,ambiguous,0.88,training promising scientists from diverse and underrepresented groups for sustained careers in research on aging with a specific focus on ‘ethnogeriatric health disparities’,https://reporter.nih.gov/project-details/5P30AG059307-07
reporter:1ZIAAG000465-02,reporter,2025,US,National Institute on Aging,68188,USD,58823.33,Analysis GPNMB + Macrophages in Skeletal Muscle Aging,fundamental_aging,fundamental_aging,0.92,We hypothesize that this cluster of GPNMB+ MΦs represent senescent SKM macrophages that may contribute to age-related SKM phenotypes.,https://reporter.nih.gov/project-details/1ZIAAG000465-02
reporter:7R01AR074079-03,reporter,2020,US,National Institute of Arthritis and Musculoskeletal and Skin Diseases,186945,USD,161270.7,Mitochondria and TFAM in Osteoblast Biology,ambiguous,age_related_disease,0.72,Mitochondria and TFAM in Osteoblast Biology ... severe low bone mass phenotype with spontaneous fractures,https://reporter.nih.gov/project-details/7R01AR074079-03
reporter:5F32HL136196-02,reporter,2018,US,National Heart Lung and Blood Institute,61174,USD,52772.6,Chromatin Content and Regenerative Potential of Cardiac Progenitor Cells,fundamental_aging,fundamental_aging,0.7,overriding senescence-induced cell cycle arrest,https://reporter.nih.gov/project-details/5F32HL136196-02
reporter:5U19AG051426-03,reporter,2018,US,National Institute on Aging,273522,USD,235957.56,Project 4 - Psychosocial Influences on Gene Expressioin in a National Sample,ambiguous,ambiguous,0.6,we will begin identifying the specific pathways that integrate the effects of genes and psychosocial environments to jointly influence targeted biological risk factors for aging-related diseases,https://reporter.nih.gov/project-details/5U19AG051426-03
